nivel_carrera,simoleons,nivel_habilidad,num_amigos,tiene_pareja,num_mascotas,horas_ocio,num_hijos,nivel_social,horas_trabajo,nivel_fitness,tiene_enemigos,moodlets_positivos,moodlets_negativos,num_logros,aspiracion,rasgo,carrera,etapa_vida,tipo_hogar,mundo,animo_score,feliz
4,26356,7,7,0,0,12.6,1,4,1.8,6,1,8,7,30,Creatividad,Perezoso,Tecnología,Adulto_Mayor,Compartido,Windenburg,58.4,0
10,26212,1,14,0,3,12.7,2,10,5.6,2,0,8,6,1,Familia,Artístico,Arte,Adulto,Casa_Propia,Pleasantview,77.6,1
1,46226,9,8,1,3,3.9,3,9,11.8,10,0,6,2,15,Riqueza,Ermitaño,Medicina,Adulto,Casa_Propia,Pleasantview,69.0,0
2,16198,4,3,1,3,6.0,5,10,11.9,5,0,0,6,17,Familia,Artístico,Tecnología,Niño,Departamento,San_Myshuno,48.5,0
3,75960,5,8,0,3,2.8,2,9,11.5,9,1,9,2,39,Atletismo,Ambicioso,Ingeniería,Adulto,Casa_Propia,Del_Sol_Valley,72.2,1
3,45136,5,9,1,4,13.0,4,5,11.5,10,1,1,10,26,Creatividad,Creativo,Arte,Adulto_Mayor,Compartido,Pleasantview,62.6,0
7,90290,3,8,1,0,0.8,2,10,8.3,3,0,10,0,31,Familia,Perezoso,Negocios,Adolescente,Departamento,Del_Sol_Valley,87.2,1
5,22692,3,5,1,0,11.3,4,1,7.8,7,1,1,9,45,Familia,Sociable,Derecho,Adulto_Joven,Casa_Propia,Willow_Creek,62.0,0
9,6317,10,19,0,2,11.6,3,3,10.5,4,1,1,8,26,Conocimiento,Ambicioso,Negocios,Niño,Compartido,Del_Sol_Valley,61.0,0
7,40561,7,12,0,1,12.3,3,8,5.5,9,1,5,4,3,Amor,Bromista,Arte,Adulto_Joven,Casa_Familiar,Windenburg,63.2,0
7,10597,10,13,1,3,9.1,1,2,3.8,1,0,7,1,2,Riqueza,Ermitaño,Negocios,Adulto,Casa_Familiar,San_Myshuno,97.1,1
8,38289,3,11,1,1,7.2,0,3,10.5,6,0,9,6,27,Fama,Sociable,Atletismo,Adolescente,Departamento,Pleasantview,67.5,0
5,77172,3,7,1,2,8.4,3,3,1.2,4,1,2,1,8,Creatividad,Artístico,Atletismo,Adulto,Casa_Propia,Pleasantview,69.5,0
4,94049,5,20,0,1,2.7,5,8,4.8,2,1,1,0,47,Creatividad,Ermitaño,Derecho,Niño,Casa_Familiar,Del_Sol_Valley,65.7,0
2,45845,6,8,0,4,2.5,4,8,10.3,9,1,4,2,29,Familia,Alegre,Atletismo,Adulto,Compartido,Pleasantview,81.8,1
9,18765,1,1,0,2,11.1,1,1,9.7,2,0,7,10,49,Creatividad,Ambicioso,Ingeniería,Adulto_Joven,Casa_Familiar,Del_Sol_Valley,68.4,0
3,38813,3,9,0,3,7.6,2,3,4.7,0,1,5,10,11,Conocimiento,Artístico,Negocios,Adolescente,Casa_Propia,Pleasantview,28.4,0
7,28715,4,9,1,2,13.1,0,7,5.1,7,1,9,9,15,Familia,Sociable,Negocios,Adolescente,Departamento,Windenburg,57.3,0
8,12143,0,8,1,3,3.7,1,10,4.7,9,1,10,0,7,Atletismo,Bromista,Educación,Adolescente,Departamento,Oasis_Springs,86.7,1
4,79208,6,3,1,1,4.0,5,10,9.1,6,0,4,4,33,Familia,Sociable,Negocios,Adulto,Compartido,Oasis_Springs,82.1,1
2,73148,1,10,1,4,7.1,4,9,3.6,9,1,1,5,24,Riqueza,Alegre,Educación,Adulto,Compartido,San_Myshuno,64.4,0
7,29656,9,0,0,2,1.1,1,6,6.0,3,1,0,8,0,Conocimiento,Sociable,Medicina,Adulto_Joven,Compartido,Pleasantview,46.0,0
4,48605,5,7,1,1,10.4,2,1,3.3,6,1,4,4,43,Conocimiento,Sociable,Atletismo,Niño,Departamento,Oasis_Springs,67.4,0
9,48078,1,16,1,1,2.3,5,10,9.8,2,0,5,9,41,Familia,Bromista,Educación,Adolescente,Departamento,Windenburg,68.3,0
5,43130,5,14,1,3,7.9,2,8,11.7,4,1,7,8,31,Amor,Creativo,Medicina,Adulto_Mayor,Casa_Propia,Oasis_Springs,71.0,1
4,76219,3,15,1,4,1.4,5,8,1.1,9,1,1,8,49,Amor,Creativo,Medicina,Adulto_Joven,Departamento,Willow_Creek,71.3,1
8,69854,4,3,0,2,5.7,1,9,5.4,10,1,8,3,16,Naturaleza,Creativo,Tecnología,Adulto_Joven,Casa_Propia,Pleasantview,70.2,1
4,538,2,19,1,2,7.8,3,6,7.7,6,0,5,1,24,Familia,Perezoso,Negocios,Adolescente,Casa_Familiar,Windenburg,64.4,0
8,22490,4,3,1,4,7.4,2,8,4.0,2,1,3,7,4,Naturaleza,Ermitaño,Tecnología,Adulto_Mayor,Compartido,Pleasantview,48.9,0
7,95661,1,12,1,2,13.7,5,9,2.7,10,1,8,6,6,Creatividad,Perezoso,Arte,Adolescente,Compartido,Pleasantview,68.2,0
9,41427,3,20,0,4,9.4,5,9,0.9,10,1,10,3,28,Fama,Bromista,Ingeniería,Adulto,Casa_Familiar,Willow_Creek,78.4,1
5,46337,4,5,0,1,7.5,4,10,5.8,5,1,9,9,13,Creatividad,Bromista,Arte,Adulto,Compartido,San_Myshuno,66.5,0
1,76150,8,1,0,0,9.1,3,2,3.9,7,1,9,1,5,Familia,Perezoso,Ingeniería,Adolescente,Departamento,Pleasantview,77.6,1
2,75969,9,7,0,1,10.4,3,9,0.3,5,1,6,5,2,Amor,Perezoso,Ingeniería,Niño,Departamento,Willow_Creek,57.2,0
1,56603,9,0,1,0,13.4,2,5,6.5,1,1,4,3,37,Fama,Creativo,Derecho,Adolescente,Casa_Propia,Pleasantview,61.7,0
9,92089,4,12,0,3,2.1,3,10,7.7,7,1,4,6,1,Creatividad,Ermitaño,Educación,Adolescente,Compartido,Windenburg,86.4,1
3,59025,4,16,1,0,10.0,3,10,11.5,3,1,5,4,0,Naturaleza,Bromista,Derecho,Adulto,Casa_Familiar,Willow_Creek,50.4,0
3,87693,2,13,0,2,0.2,4,1,5.5,8,0,4,7,24,Creatividad,Bromista,Derecho,Adulto_Joven,Compartido,Pleasantview,53.2,0
7,45522,5,5,1,3,0.1,1,9,4.3,5,1,6,1,34,Naturaleza,Ermitaño,Ingeniería,Adulto_Joven,Departamento,Willow_Creek,70.6,1
3,22116,10,0,1,1,10.0,1,3,1.9,10,1,3,3,27,Conocimiento,Ambicioso,Atletismo,Adulto_Joven,Departamento,Willow_Creek,62.8,0
10,11193,2,6,1,4,7.8,0,10,8.8,1,1,3,6,10,Riqueza,Creativo,Educación,Adulto_Mayor,Departamento,Pleasantview,56.9,0
9,55563,7,19,1,0,11.2,3,3,0.1,0,0,0,9,13,Amor,Bromista,Arte,Adulto_Mayor,Departamento,Oasis_Springs,85.2,1
5,89151,2,7,1,3,5.3,2,7,11.1,5,0,10,7,21,Familia,Sociable,Educación,Niño,Casa_Propia,Windenburg,81.2,1
7,41124,4,19,0,4,2.1,0,10,2.9,2,0,8,5,36,Amor,Ermitaño,Educación,Adulto_Mayor,Departamento,Oasis_Springs,75.4,1
4,72688,5,20,1,1,9.0,4,1,1.5,3,1,7,0,45,Creatividad,Artístico,Arte,Adolescente,Casa_Propia,Oasis_Springs,91.5,1
5,53283,8,16,1,1,7.3,5,10,6.7,4,1,3,7,23,Atletismo,Ambicioso,Atletismo,Adulto,Compartido,Del_Sol_Valley,76.1,1
5,80643,9,4,1,3,4.2,2,9,7.3,7,1,2,0,12,Creatividad,Ambicioso,Tecnología,Adulto_Mayor,Casa_Familiar,Willow_Creek,83.5,1
4,77985,7,5,0,0,6.5,4,9,7.5,6,1,3,6,12,Amor,Perezoso,Derecho,Adulto_Joven,Casa_Propia,Oasis_Springs,57.6,0
5,69778,6,2,0,3,7.7,1,10,2.8,5,0,10,1,48,Atletismo,Sociable,Atletismo,Adulto,Casa_Propia,Windenburg,73.6,1
2,35512,9,7,1,3,2.9,0,8,9.9,0,0,6,10,15,Familia,Ambicioso,Derecho,Adulto_Joven,Casa_Familiar,Pleasantview,57.7,0
7,41247,6,10,1,4,10.3,2,3,0.8,10,0,8,3,2,Familia,Creativo,Medicina,Niño,Departamento,Del_Sol_Valley,86.7,1
1,47773,1,14,0,4,8.5,5,5,11.8,9,0,6,1,2,Fama,Artístico,Arte,Niño,Departamento,Windenburg,58.7,0
10,82228,0,1,1,1,0.9,5,6,5.7,2,1,9,7,4,Riqueza,Alegre,Arte,Adolescente,Casa_Familiar,San_Myshuno,61.3,0
10,60837,5,6,1,3,7.0,5,1,2.9,7,1,3,4,47,Conocimiento,Alegre,Atletismo,Adulto_Mayor,Casa_Familiar,Willow_Creek,81.2,1
3,17230,0,7,1,3,3.8,1,9,7.2,4,1,6,6,37,Amor,Alegre,Tecnología,Adolescente,Compartido,San_Myshuno,61.3,0
1,27129,7,8,1,1,12.4,3,7,4.8,7,0,2,7,16,Fama,Artístico,Medicina,Adulto_Joven,Casa_Propia,Del_Sol_Valley,76.1,1
5,31226,8,12,1,4,6.3,1,10,1.1,3,0,4,4,38,Atletismo,Alegre,Arte,Adulto_Joven,Compartido,Windenburg,96.2,1
1,60700,10,14,0,3,2.0,0,6,2.8,8,0,1,5,29,Riqueza,Sociable,Atletismo,Adolescente,Compartido,Willow_Creek,65.9,0
5,76567,0,19,1,2,9.3,2,1,8.5,6,0,7,2,40,Familia,Alegre,Tecnología,Adulto_Joven,Departamento,San_Myshuno,97.5,1
8,14976,6,0,0,1,3.7,5,5,9.6,3,0,9,3,35,Riqueza,Perezoso,Educación,Adulto,Compartido,Del_Sol_Valley,57.8,0
4,72325,10,3,0,0,13.4,1,3,5.7,0,0,1,4,36,Creatividad,Alegre,Educación,Adulto_Mayor,Compartido,San_Myshuno,53.5,0
9,62203,1,2,1,2,0.5,5,4,6.5,7,0,0,9,8,Familia,Alegre,Educación,Adulto,Compartido,Windenburg,57.3,0
1,20757,8,5,1,0,1.8,3,6,5.3,9,0,5,5,39,Atletismo,Sociable,Derecho,Adulto_Mayor,Compartido,Oasis_Springs,75.6,1
8,14408,10,0,0,0,13.9,0,2,2.0,2,0,10,1,30,Naturaleza,Artístico,Educación,Adulto_Joven,Casa_Familiar,Willow_Creek,91.9,1
6,14781,0,8,0,3,13.3,5,7,5.2,1,1,7,3,37,Atletismo,Alegre,Tecnología,Adulto,Casa_Propia,San_Myshuno,73.7,1
3,77589,5,5,0,1,0.9,2,5,5.2,2,1,2,7,15,Naturaleza,Sociable,Medicina,Niño,Casa_Propia,Oasis_Springs,45.4,0
5,23622,0,11,1,2,5.3,1,9,8.9,3,1,3,6,31,Atletismo,Bromista,Tecnología,Niño,Casa_Propia,Willow_Creek,56.5,0
3,19482,5,10,1,2,13.2,5,10,0.8,9,1,3,0,37,Riqueza,Artístico,Derecho,Adulto_Mayor,Casa_Propia,Oasis_Springs,74.8,1
7,41832,9,13,1,2,3.8,1,4,3.0,10,1,1,5,50,Riqueza,Bromista,Medicina,Adulto,Departamento,Pleasantview,72.7,1
10,64647,2,17,1,0,12.0,5,2,6.8,2,0,5,8,8,Naturaleza,Ambicioso,Atletismo,Niño,Casa_Propia,Windenburg,68.4,0
6,44304,8,2,1,2,7.3,0,1,2.6,10,1,10,7,8,Riqueza,Ermitaño,Arte,Adulto_Joven,Casa_Propia,Windenburg,50.1,0
8,58162,8,3,1,3,11.3,5,6,5.3,9,0,7,6,22,Conocimiento,Creativo,Arte,Adulto_Mayor,Compartido,Oasis_Springs,84.0,1
7,36723,0,15,1,4,9.3,5,5,5.9,8,1,9,10,10,Riqueza,Perezoso,Educación,Niño,Casa_Familiar,San_Myshuno,59.7,0
9,42591,5,7,1,2,11.3,4,7,1.9,5,1,1,1,24,Creatividad,Sociable,Educación,Adulto_Joven,Casa_Familiar,Windenburg,70.5,1
6,58531,2,18,0,2,4.8,4,3,3.8,1,1,10,8,16,Atletismo,Alegre,Educación,Adulto_Mayor,Casa_Propia,Oasis_Springs,67.8,0
5,64582,10,0,0,2,13.8,1,4,7.1,0,0,8,6,10,Amor,Ermitaño,Negocios,Adulto_Mayor,Casa_Propia,San_Myshuno,64.1,0
2,73776,7,2,0,3,5.5,0,10,9.2,10,0,7,0,32,Conocimiento,Artístico,Tecnología,Adolescente,Compartido,Pleasantview,82.2,1
8,84667,5,9,1,2,0.5,4,3,5.7,1,0,8,6,2,Fama,Creativo,Medicina,Adulto_Mayor,Casa_Familiar,Windenburg,54.7,0
9,32943,7,10,0,3,10.8,5,6,0.2,5,1,0,9,23,Riqueza,Alegre,Derecho,Adulto,Casa_Familiar,Pleasantview,71.4,1
10,12105,1,0,0,3,3.0,2,2,8.1,3,0,5,0,21,Riqueza,Artístico,Arte,Adulto_Joven,Departamento,Windenburg,71.8,1
8,9377,5,10,1,3,1.3,4,1,4.4,9,0,3,6,44,Creatividad,Perezoso,Arte,Adulto,Casa_Propia,Pleasantview,68.4,0
4,67675,8,6,1,3,9.6,4,5,5.5,6,0,5,9,17,Naturaleza,Alegre,Ingeniería,Adulto_Mayor,Casa_Familiar,Del_Sol_Valley,82.0,1
8,43141,10,13,1,4,10.9,1,1,10.9,0,1,2,1,25,Conocimiento,Ermitaño,Derecho,Adolescente,Departamento,Pleasantview,70.1,1
4,41071,1,17,1,3,8.9,2,6,5.1,5,1,0,9,31,Familia,Artístico,Medicina,Niño,Departamento,Oasis_Springs,51.2,0
9,73390,9,12,1,4,3.4,5,2,11.0,0,1,1,2,10,Riqueza,Sociable,Derecho,Adulto,Departamento,Windenburg,75.7,1
1,67425,3,19,1,1,2.9,5,1,3.3,10,1,5,3,41,Familia,Creativo,Negocios,Niño,Casa_Familiar,Oasis_Springs,71.4,1
9,91435,9,11,1,3,4.4,2,7,8.3,6,0,6,6,22,Riqueza,Ambicioso,Arte,Adulto,Departamento,Willow_Creek,93.7,1
8,87517,10,7,1,3,9.6,3,10,5.2,10,1,3,10,13,Familia,Sociable,Negocios,Adolescente,Compartido,Willow_Creek,90.0,1
9,74994,8,2,0,1,0.8,0,10,11.3,6,0,10,5,15,Amor,Alegre,Ingeniería,Adulto,Compartido,Del_Sol_Valley,71.9,1
3,65319,10,5,1,2,12.1,2,1,8.9,3,0,4,6,18,Naturaleza,Ambicioso,Ingeniería,Adulto,Casa_Familiar,Pleasantview,69.8,0
6,89710,6,7,1,2,13.5,5,7,3.1,3,1,9,2,25,Creatividad,Creativo,Arte,Niño,Casa_Familiar,San_Myshuno,86.4,1
3,16066,8,15,1,0,12.4,1,1,5.5,4,0,10,6,0,Amor,Alegre,Negocios,Niño,Compartido,Willow_Creek,68.1,0
8,95534,9,9,1,1,5.9,2,7,11.0,4,0,4,0,8,Creatividad,Creativo,Educación,Adulto,Casa_Propia,Pleasantview,79.4,1
7,41672,2,14,0,0,7.4,4,7,8.0,0,1,9,5,35,Riqueza,Ambicioso,Medicina,Adulto_Joven,Departamento,Oasis_Springs,69.2,0
7,24904,7,2,1,4,7.2,1,2,10.4,6,1,3,8,33,Amor,Sociable,Ingeniería,Niño,Compartido,Pleasantview,56.9,0
8,54990,8,7,0,2,8.4,5,8,3.8,5,0,6,6,41,Atletismo,Ambicioso,Negocios,Adulto_Mayor,Casa_Familiar,San_Myshuno,78.6,1
1,89408,5,16,0,2,12.0,0,9,9.1,7,0,6,2,24,Creatividad,Artístico,Derecho,Adolescente,Casa_Familiar,San_Myshuno,86.8,1
5,12775,6,19,1,2,12.1,5,5,1.6,1,1,2,3,3,Creatividad,Perezoso,Atletismo,Adulto_Mayor,Departamento,Willow_Creek,60.9,0
3,17435,7,7,0,1,4.4,1,6,10.2,7,1,6,3,46,Naturaleza,Creativo,Negocios,Niño,Compartido,San_Myshuno,64.9,0
10,64397,4,9,1,3,1.6,5,4,6.6,4,0,3,2,35,Riqueza,Ermitaño,Derecho,Adolescente,Departamento,San_Myshuno,74.1,1
6,66915,6,5,1,2,7.8,0,10,0.7,1,0,8,8,45,Conocimiento,Artístico,Educación,Adulto_Joven,Compartido,San_Myshuno,70.3,1
2,71353,4,19,1,3,0.5,0,8,3.2,3,1,7,8,36,Amor,Sociable,Educación,Adulto_Joven,Departamento,Pleasantview,69.4,0
4,89820,5,2,1,2,9.5,4,5,6.0,0,0,8,5,26,Conocimiento,Alegre,Atletismo,Adulto,Compartido,Pleasantview,56.2,0
6,76276,4,18,0,2,10.0,3,9,6.2,6,0,10,8,21,Creatividad,Ermitaño,Atletismo,Niño,Casa_Familiar,Pleasantview,78.2,1
4,81205,5,14,1,1,9.4,3,9,8.9,5,1,4,1,28,Riqueza,Artístico,Medicina,Adolescente,Casa_Familiar,San_Myshuno,62.0,0
7,12078,3,19,0,2,3.6,4,4,6.6,2,0,1,4,35,Riqueza,Sociable,Ingeniería,Adolescente,Compartido,Willow_Creek,73.2,1
8,35745,1,3,0,1,10.4,2,10,9.4,0,1,7,4,3,Naturaleza,Creativo,Negocios,Adulto_Joven,Casa_Familiar,Windenburg,43.6,0
7,70544,5,2,1,1,4.1,1,7,9.8,4,0,9,3,41,Riqueza,Alegre,Ingeniería,Adulto_Mayor,Casa_Propia,Oasis_Springs,76.0,1
6,82006,4,3,1,1,5.9,4,1,7.3,6,0,6,6,4,Naturaleza,Ambicioso,Derecho,Adulto_Joven,Casa_Propia,Del_Sol_Valley,74.0,1
7,36682,0,5,1,4,9.8,1,9,2.6,5,0,5,7,28,Fama,Creativo,Tecnología,Adulto_Mayor,Casa_Familiar,Willow_Creek,60.8,0
3,58187,5,4,1,1,4.3,3,3,7.9,2,0,2,2,25,Conocimiento,Creativo,Derecho,Adolescente,Compartido,San_Myshuno,64.3,0
7,21201,9,7,0,3,12.4,4,7,5.3,5,1,0,2,50,Creatividad,Sociable,Derecho,Adolescente,Departamento,Pleasantview,88.0,1
1,86577,2,5,0,1,4.6,3,9,0.9,0,0,9,3,11,Naturaleza,Alegre,Atletismo,Niño,Compartido,Del_Sol_Valley,79.6,1
8,52482,9,15,0,1,12.0,5,1,5.7,4,0,0,3,13,Fama,Ambicioso,Medicina,Adolescente,Casa_Propia,Windenburg,80.3,1
4,9626,5,5,1,1,13.2,3,9,9.7,5,0,9,9,33,Riqueza,Bromista,Negocios,Adolescente,Casa_Propia,Willow_Creek,77.8,1
9,57315,4,6,0,3,5.2,1,2,5.2,3,0,8,7,19,Fama,Bromista,Derecho,Adolescente,Casa_Propia,Oasis_Springs,70.9,1
3,26553,9,17,0,1,0.7,0,2,4.4,2,1,0,4,16,Fama,Alegre,Medicina,Adulto,Compartido,San_Myshuno,47.7,0
10,45731,10,4,0,2,3.6,4,9,2.3,3,0,6,5,0,Amor,Artístico,Tecnología,Adulto_Joven,Casa_Propia,Oasis_Springs,62.4,0
6,34770,10,7,0,2,10.8,5,6,6.7,8,0,5,3,25,Riqueza,Ermitaño,Derecho,Adulto,Casa_Propia,Pleasantview,75.8,1
10,84101,8,7,1,2,1.3,2,5,3.1,3,0,3,10,11,Familia,Perezoso,Ingeniería,Niño,Compartido,Willow_Creek,61.3,0
3,84688,6,9,0,0,12.3,4,6,7.4,2,0,10,6,37,Riqueza,Sociable,Ingeniería,Adulto_Mayor,Compartido,Del_Sol_Valley,92.1,1
6,15664,9,6,0,4,8.4,1,3,0.1,6,1,7,7,46,Atletismo,Sociable,Educación,Niño,Departamento,Oasis_Springs,71.1,1
8,32464,9,12,0,1,11.2,0,10,4.3,10,0,6,0,2,Riqueza,Creativo,Arte,Niño,Compartido,Oasis_Springs,96.8,1
8,40775,9,17,0,3,10.6,1,1,9.1,4,0,7,9,45,Familia,Sociable,Derecho,Adulto_Joven,Casa_Propia,Willow_Creek,83.8,1
3,85486,9,9,0,1,10.5,5,2,0.3,7,1,8,8,33,Amor,Ermitaño,Derecho,Adulto,Departamento,Pleasantview,64.3,0
5,26775,3,20,0,4,0.3,4,1,1.2,6,1,10,5,26,Riqueza,Perezoso,Derecho,Adolescente,Departamento,Willow_Creek,44.7,0
3,70136,10,13,0,4,10.3,4,1,11.6,2,0,0,4,40,Riqueza,Sociable,Medicina,Niño,Departamento,Del_Sol_Valley,63.3,0
7,4975,8,6,1,2,9.5,0,6,0.1,9,0,3,6,17,Amor,Alegre,Tecnología,Adulto_Mayor,Casa_Familiar,Windenburg,80.0,1
5,95926,9,5,1,4,8.4,0,2,9.1,4,1,1,6,35,Atletismo,Ermitaño,Arte,Adulto_Mayor,Casa_Propia,Oasis_Springs,61.5,0
1,33972,1,1,1,3,12.0,4,8,4.3,3,0,7,5,28,Riqueza,Creativo,Medicina,Adulto,Compartido,Windenburg,52.1,0
3,26947,0,0,0,4,7.4,0,10,3.5,6,0,2,2,18,Naturaleza,Artístico,Ingeniería,Adolescente,Departamento,San_Myshuno,51.5,0
4,71836,10,15,1,2,8.0,1,5,8.5,0,1,6,4,34,Atletismo,Ambicioso,Tecnología,Adulto_Joven,Departamento,Del_Sol_Valley,67.0,0
6,61186,6,15,1,3,7.2,1,2,10.2,6,0,5,2,37,Creatividad,Ambicioso,Ingeniería,Adulto,Casa_Propia,Willow_Creek,93.1,1
10,52373,6,10,1,2,10.4,1,4,5.2,8,1,8,8,20,Fama,Creativo,Arte,Adulto_Joven,Compartido,San_Myshuno,79.5,1
10,93071,7,3,1,3,13.0,2,5,0.0,8,0,7,4,0,Familia,Sociable,Tecnología,Niño,Casa_Propia,San_Myshuno,95.1,1
7,41933,7,9,0,2,8.4,4,1,10.6,3,0,10,5,18,Familia,Artístico,Tecnología,Adulto_Mayor,Casa_Propia,Pleasantview,63.5,0
10,54012,0,11,0,2,4.9,1,8,10.8,8,1,7,5,29,Amor,Sociable,Tecnología,Adulto_Mayor,Departamento,Del_Sol_Valley,66.7,0
1,47523,3,7,1,3,7.2,2,4,7.1,4,0,0,8,2,Familia,Alegre,Arte,Niño,Casa_Familiar,Willow_Creek,51.2,0
9,17397,5,10,1,4,13.2,2,8,2.9,3,0,8,2,13,Atletismo,Ambicioso,Arte,Adulto,Casa_Propia,San_Myshuno,87.0,1
6,31319,0,9,0,0,2.6,0,2,11.6,0,1,4,10,17,Fama,Creativo,Atletismo,Adulto_Mayor,Casa_Propia,Del_Sol_Valley,44.9,0
4,60351,9,2,1,4,12.7,2,1,5.2,6,0,9,1,10,Conocimiento,Sociable,Atletismo,Adulto_Joven,Departamento,Windenburg,90.3,1
4,12304,1,2,0,3,11.6,4,4,10.9,0,1,2,6,4,Familia,Ermitaño,Medicina,Niño,Casa_Propia,Willow_Creek,36.2,0
4,73100,4,1,0,0,5.2,0,5,2.9,10,0,2,0,10,Creatividad,Ermitaño,Atletismo,Adulto,Compartido,Del_Sol_Valley,53.2,0
9,59084,1,12,0,2,12.3,2,1,11.0,2,1,6,5,3,Riqueza,Ermitaño,Negocios,Adulto_Mayor,Departamento,Oasis_Springs,51.3,0
5,64996,0,18,0,4,10.5,4,6,9.0,2,0,8,3,16,Amor,Alegre,Negocios,Adolescente,Compartido,San_Myshuno,86.2,1
2,81558,4,19,1,3,13.3,2,6,5.3,3,1,8,8,32,Naturaleza,Sociable,Ingeniería,Niño,Casa_Propia,San_Myshuno,90.9,1
10,48418,8,13,1,2,7.1,4,10,0.6,3,1,0,6,40,Familia,Alegre,Educación,Adolescente,Casa_Propia,Willow_Creek,82.8,1
7,78927,3,19,0,0,10.0,3,6,4.6,7,1,9,6,40,Creatividad,Sociable,Medicina,Adulto_Mayor,Casa_Propia,Windenburg,68.2,0
4,74909,5,7,1,2,4.9,4,2,10.3,6,0,5,1,19,Familia,Perezoso,Medicina,Adulto_Joven,Compartido,Willow_Creek,63.0,0
8,23411,10,15,0,1,5.4,4,9,8.1,0,0,8,7,14,Riqueza,Bromista,Educación,Niño,Compartido,Pleasantview,77.8,1
4,27179,4,10,0,4,2.5,2,10,3.6,5,1,1,6,6,Riqueza,Ambicioso,Derecho,Adulto_Joven,Casa_Propia,San_Myshuno,61.8,0
6,43485,9,8,0,2,8.1,5,2,7.2,4,1,7,6,47,Atletismo,Alegre,Derecho,Adulto_Mayor,Departamento,Willow_Creek,81.7,1
1,9621,10,14,0,1,0.1,3,4,11.2,5,1,1,0,35,Atletismo,Sociable,Ingeniería,Niño,Compartido,Windenburg,58.1,0
3,55257,5,19,1,2,12.9,0,7,4.8,6,0,2,4,20,Fama,Sociable,Arte,Adulto_Joven,Casa_Propia,Pleasantview,71.6,1
4,91254,6,9,0,3,4.6,5,1,2.7,10,1,6,9,48,Naturaleza,Perezoso,Derecho,Adolescente,Casa_Propia,Windenburg,59.3,0
8,80265,9,13,0,0,8.7,4,9,10.2,9,1,8,6,0,Creatividad,Alegre,Atletismo,Niño,Compartido,Willow_Creek,69.2,0
8,72905,7,4,0,2,13.6,0,8,6.5,5,1,3,9,12,Naturaleza,Perezoso,Tecnología,Adulto_Joven,Compartido,Willow_Creek,58.6,0
8,19731,6,10,0,0,5.9,0,10,6.9,3,0,3,9,36,Conocimiento,Sociable,Atletismo,Adulto,Compartido,Pleasantview,55.3,0
5,80122,9,13,1,0,1.0,0,8,11.1,6,0,6,2,47,Naturaleza,Artístico,Negocios,Adulto,Departamento,Del_Sol_Valley,83.4,1
4,13310,10,5,0,2,5.3,0,2,4.8,2,0,5,3,44,Amor,Ermitaño,Educación,Niño,Casa_Familiar,Windenburg,58.6,0
6,41214,3,16,1,2,13.7,4,8,8.8,2,0,9,7,10,Riqueza,Creativo,Ingeniería,Niño,Casa_Propia,Windenburg,86.6,1
3,93170,8,15,0,2,13.4,4,7,10.4,10,0,9,8,33,Riqueza,Bromista,Negocios,Adulto_Joven,Casa_Propia,Oasis_Springs,72.6,1
6,76094,2,17,1,4,9.6,1,3,7.2,5,1,6,6,10,Fama,Creativo,Educación,Adolescente,Compartido,Del_Sol_Valley,57.2,0
7,14657,8,16,1,1,9.5,5,2,7.3,8,1,6,4,33,Riqueza,Ermitaño,Arte,Adolescente,Casa_Familiar,Pleasantview,73.7,1
10,52259,0,12,0,3,6.8,0,10,5.9,7,1,2,8,15,Fama,Sociable,Arte,Adulto_Joven,Casa_Propia,Oasis_Springs,70.4,1
4,98913,3,11,0,4,7.1,1,2,1.1,3,0,7,9,27,Familia,Artístico,Medicina,Adulto,Compartido,Pleasantview,77.4,1
2,44717,8,19,1,3,7.7,4,2,3.4,2,1,3,8,36,Amor,Bromista,Negocios,Adulto_Joven,Casa_Familiar,San_Myshuno,60.0,0
4,59938,8,6,0,1,5.6,2,8,4.6,6,1,9,2,24,Naturaleza,Perezoso,Atletismo,Adulto_Mayor,Compartido,Del_Sol_Valley,73.0,1
9,38328,5,1,1,0,11.4,0,8,3.0,10,1,9,3,30,Amor,Sociable,Tecnología,Niño,Casa_Familiar,San_Myshuno,82.3,1
5,49950,8,8,1,3,12.7,3,9,3.3,8,0,3,8,2,Amor,Bromista,Derecho,Adulto_Joven,Departamento,Pleasantview,76.9,1
5,51910,5,8,0,1,12.1,2,6,10.5,8,1,0,6,43,Atletismo,Sociable,Negocios,Adulto_Joven,Casa_Familiar,San_Myshuno,62.6,0
5,18975,0,13,1,0,4.0,3,4,7.1,3,1,2,4,24,Creatividad,Artístico,Derecho,Adulto,Departamento,Willow_Creek,42.4,0
3,94268,8,2,0,4,2.8,2,8,11.3,7,0,1,1,35,Creatividad,Perezoso,Derecho,Adulto_Joven,Departamento,Oasis_Springs,47.9,0
9,86065,0,4,1,0,13.7,5,8,5.4,3,1,8,6,43,Amor,Sociable,Medicina,Adulto_Mayor,Casa_Propia,Windenburg,70.3,1
7,10105,8,19,0,1,2.2,3,2,7.6,2,0,7,8,31,Atletismo,Alegre,Ingeniería,Adulto_Mayor,Casa_Familiar,Oasis_Springs,66.0,0
10,17299,9,9,0,3,5.2,2,7,6.9,0,1,6,1,8,Riqueza,Ambicioso,Ingeniería,Adulto,Compartido,Willow_Creek,70.8,1
